Timestamp,UTC,Callsign,Position,Altitude,Speed,Direction
1755752305,2025-08-21T04:58:25Z,N623FB,"33.654419,-112.106567",2000,66,330
1755752308,2025-08-21T04:58:28Z,N623FB,"33.654968,-112.107124",1975,64,311
1755752310,2025-08-21T04:58:30Z,N623FB,"33.655312,-112.107758",1975,64,295
1755752312,2025-08-21T04:58:32Z,N623FB,"33.655563,-112.108528",1975,65,285
1755752314,2025-08-21T04:58:34Z,N623FB,"33.655685,-112.109299",1950,65,279
1755752316,2025-08-21T04:58:36Z,N623FB,"33.655746,-112.109985",1950,65,275
1755752319,2025-08-21T04:58:39Z,N623FB,"33.655777,-112.111015",1950,64,269
1755752321,2025-08-21T04:58:41Z,N623FB,"33.655701,-112.111496",1950,61,253
1755752323,2025-08-21T04:58:43Z,N623FB,"33.655407,-112.112335",1950,59,238
1755752325,2025-08-21T04:58:45Z,N623FB,"33.655125,-112.112671",1950,56,215
1755752327,2025-08-21T04:58:47Z,N623FB,"33.654476,-112.113075",1950,55,197
1755752330,2025-08-21T04:58:50Z,N623FB,"33.653915,-112.113129",1950,56,182
1755752332,2025-08-21T04:58:52Z,N623FB,"33.653404,-112.113022",1950,56,160
1755752334,2025-08-21T04:58:54Z,N623FB,"33.652985,-112.112671",1950,58,141
1755752336,2025-08-21T04:58:56Z,N623FB,"33.652588,-112.112175",1950,61,121
1755752338,2025-08-21T04:58:58Z,N623FB,"33.652332,-112.111359",1950,62,106
1755752340,2025-08-21T04:59:00Z,N623FB,"33.652313,-112.110657",1950,63,86
1755752342,2025-08-21T04:59:02Z,N623FB,"33.652428,-112.109924",1950,62,69
1755752344,2025-08-21T04:59:04Z,N623FB,"33.652771,-112.109314",1975,62,51
1755752346,2025-08-21T04:59:06Z,N623FB,"33.653172,-112.108955",1975,63,32
1755752348,2025-08-21T04:59:08Z,N623FB,"33.653728,-112.108673",1975,64,13
1755752351,2025-08-21T04:59:11Z,N623FB,"33.654465,-112.108582",2000,65,359
1755752353,2025-08-21T04:59:13Z,N623FB,"33.655079,-112.10878",2000,62,338
1755752355,2025-08-21T04:59:15Z,N623FB,"33.655655,-112.109253",2000,60,315
1755752357,2025-08-21T04:59:17Z,N623FB,"33.65601,-112.109818",2000,58,297
1755752359,2025-08-21T04:59:19Z,N623FB,"33.656151,-112.110329",2000,58,280
1755752362,2025-08-21T04:59:22Z,N623FB,"33.656197,-112.111191",2000,57,263
1755752364,2025-08-21T04:59:24Z,N623FB,"33.656059,-112.111816",1975,58,250
1755752366,2025-08-21T04:59:26Z,N623FB,"33.655731,-112.112335",1975,56,225
1755752368,2025-08-21T04:59:28Z,N623FB,"33.655174,-112.1129",1975,57,211
1755752371,2025-08-21T04:59:31Z,N623FB,"33.654755,-112.113129",1975,58,199
1755752373,2025-08-21T04:59:33Z,N623FB,"33.654057,-112.113251",1950,58,180
1755752375,2025-08-21T04:59:35Z,N623FB,"33.653496,-112.113129",1950,58,160
1755752377,2025-08-21T04:59:37Z,N623FB,"33.652908,-112.112679",1950,61,141
1755752380,2025-08-21T04:59:40Z,N623FB,"33.652565,-112.11216",1950,62,120
1755752382,2025-08-21T04:59:42Z,N623FB,"33.652405,-112.111389",1950,63,98
1755752384,2025-08-21T04:59:44Z,N623FB,"33.652405,-112.110657",1950,63,81
1755752386,2025-08-21T04:59:46Z,N623FB,"33.652588,-112.109985",1950,64,63
1755752388,2025-08-21T04:59:48Z,N623FB,"33.65303,-112.109299",1950,66,47
1755752390,2025-08-21T04:59:50Z,N623FB,"33.653549,-112.108864",1950,66,25
1755752393,2025-08-21T04:59:53Z,N623FB,"33.654282,-112.108643",1975,64,8
1755752395,2025-08-21T04:59:55Z,N623FB,"33.654739,-112.108643",1975,63,347
1755752397,2025-08-21T04:59:57Z,N623FB,"33.65538,-112.108917",1975,63,331
1755752399,2025-08-21T04:59:59Z,N623FB,"33.655975,-112.109482",1975,60,312
1755752401,2025-08-21T05:00:01Z,N623FB,"33.65625,-112.110039",1975,59,293
1755752403,2025-08-21T05:00:03Z,N623FB,"33.656338,-112.110672",1975,58,275
1755752406,2025-08-21T05:00:06Z,N623FB,"33.656296,-112.111328",1975,56,255
1755752408,2025-08-21T05:00:08Z,N623FB,"33.656059,-112.111984",1950,56,239
1755752410,2025-08-21T05:00:10Z,N623FB,"33.655731,-112.112503",1950,57,225
1755752412,2025-08-21T05:00:12Z,N623FB,"33.655289,-112.1129",1950,57,213
1755752414,2025-08-21T05:00:14Z,N623FB,"33.654831,-112.113182",1950,57,201
1755752416,2025-08-21T05:00:16Z,N623FB,"33.654144,-112.113403",1950,58,191
1755752418,2025-08-21T05:00:18Z,N623FB,"33.653732,-112.113403",1950,57,174
1755752421,2025-08-21T05:00:21Z,N623FB,"33.653137,-112.113182",1950,58,146
1755752423,2025-08-21T05:00:23Z,N623FB,"33.652634,-112.112617",1925,63,125
1755752425,2025-08-21T05:00:25Z,N623FB,"33.652287,-112.111816",1925,66,111
1755752427,2025-08-21T05:00:27Z,N623FB,"33.652195,-112.111069",1925,69,97
1755752429,2025-08-21T05:00:29Z,N623FB,"33.652195,-112.110275",1925,71,82
1755752431,2025-08-21T05:00:31Z,N623FB,"33.652378,-112.109467",1925,75,70
1755752434,2025-08-21T05:00:34Z,N623FB,"33.652679,-112.108643",1950,77,61
1755752436,2025-08-21T05:00:36Z,N623FB,"33.653183,-112.107742",1950,81,56
1755752438,2025-08-21T05:00:38Z,N623FB,"33.653591,-112.10701",1950,84,56
1755752440,2025-08-21T05:00:40Z,N623FB,"33.654144,-112.106064",1950,85,55
1755752442,2025-08-21T05:00:42Z,N623FB,"33.654568,-112.105293",1950,86,56
1755752444,2025-08-21T05:00:44Z,N623FB,"33.655079,-112.104324",1975,87,58
1755752447,2025-08-21T05:00:47Z,N623FB,"33.655544,-112.103409",1975,88,57
1755752449,2025-08-21T05:00:49Z,N623FB,"33.656067,-112.102531",1975,91,54
1755752451,2025-08-21T05:00:51Z,N623FB,"33.656662,-112.101631",1950,94,46
1755752453,2025-08-21T05:00:53Z,N623FB,"33.65744,-112.100792",1950,96,39
1755752456,2025-08-21T05:00:56Z,N623FB,"33.658199,-112.100143",1950,97,37
1755752458,2025-08-21T05:00:58Z,N623FB,"33.65913,-112.099289",1950,98,35
1755752460,2025-08-21T05:01:00Z,N623FB,"33.659866,-112.098663",1950,98,34
1755752462,2025-08-21T05:01:02Z,N623FB,"33.660618,-112.098022",1975,99,34
1755752464,2025-08-21T05:01:04Z,N623FB,"33.661411,-112.097397",1975,99,34
1755752467,2025-08-21T05:01:07Z,N623FB,"33.662201,-112.096756",1975,100,34
1755752469,2025-08-21T05:01:09Z,N623FB,"33.663025,-112.096085",1975,100,34
1755752471,2025-08-21T05:01:11Z,N623FB,"33.664032,-112.095245",1975,99,32
1755752473,2025-08-21T05:01:13Z,N623FB,"33.664948,-112.094589",1975,98,31
1755752476,2025-08-21T05:01:16Z,N623FB,"33.665909,-112.093895",1975,97,31
1755752478,2025-08-21T05:01:18Z,N623FB,"33.666779,-112.093285",1975,96,30
1755752480,2025-08-21T05:01:20Z,N623FB,"33.667511,-112.09272",1975,94,29
1755752482,2025-08-21T05:01:22Z,N623FB,"33.668301,-112.092194",1975,93,28
1755752484,2025-08-21T05:01:24Z,N623FB,"33.669113,-112.091713",1975,91,27
1755752486,2025-08-21T05:01:26Z,N623FB,"33.6698,-112.091263",1975,90,27
1755752488,2025-08-21T05:01:28Z,N623FB,"33.670532,-112.090813",1975,89,27
1755752491,2025-08-21T05:01:31Z,N623FB,"33.671421,-112.09024",1975,88,26
1755752493,2025-08-21T05:01:33Z,N623FB,"33.672306,-112.089729",1950,88,26
1755752495,2025-08-21T05:01:35Z,N623FB,"33.673096,-112.089272",1950,86,26
1755752497,2025-08-21T05:01:37Z,N623FB,"33.673885,-112.088814",1950,85,25
1755752499,2025-08-21T05:01:39Z,N623FB,"33.674587,-112.088409",1925,84,25
1755752501,2025-08-21T05:01:41Z,N623FB,"33.675236,-112.088074",1925,82,24
1755752504,2025-08-21T05:01:44Z,N623FB,"33.676121,-112.087616",1925,80,22
1755752506,2025-08-21T05:01:46Z,N623FB,"33.676819,-112.087265",1925,78,21
1755752508,2025-08-21T05:01:48Z,N623FB,"33.677471,-112.086929",1925,77,21
1755752510,2025-08-21T05:01:50Z,N623FB,"33.678265,-112.086578",1925,76,19
1755752513,2025-08-21T05:01:53Z,N623FB,"33.679092,-112.08622",1900,74,18
1755752515,2025-08-21T05:01:55Z,N623FB,"33.679733,-112.085999",1900,72,17
1755752517,2025-08-21T05:01:57Z,N623FB,"33.680359,-112.085724",1900,69,16
1755752519,2025-08-21T05:01:59Z,N623FB,"33.681149,-112.085495",1875,69,15
1755752521,2025-08-21T05:02:01Z,N623FB,"33.68161,-112.08532",1875,68,14
1755752523,2025-08-21T05:02:03Z,N623FB,"33.682388,-112.085098",1875,67,14
1755752525,2025-08-21T05:02:05Z,N623FB,"33.682964,-112.084923",1875,66,18
1755752532,2025-08-21T05:02:12Z,N623FB,"33.684631,-112.083923",1850,56,34
1755752534,2025-08-21T05:02:14Z,N623FB,"33.685059,-112.083549",1825,53,41
1755752536,2025-08-21T05:02:16Z,N623FB,"33.685478,-112.083038",1800,50,48
1755752538,2025-08-21T05:02:18Z,N623FB,"33.685757,-112.082581",1775,49,56
1755752540,2025-08-21T05:02:20Z,N623FB,"33.686005,-112.082069",1775,47,62
1755752543,2025-08-21T05:02:23Z,N623FB,"33.686176,-112.081604",1750,45,71
1755752545,2025-08-21T05:02:25Z,N623FB,"33.686317,-112.080978",1750,44,75
1755752547,2025-08-21T05:02:27Z,N623FB,"33.686417,-112.080444",1725,44,78
1755752549,2025-08-21T05:02:29Z,N623FB,"33.686462,-112.079941",1725,44,82
1755752552,2025-08-21T05:02:32Z,N623FB,"33.68655,-112.079376",1700,44,83
1755752554,2025-08-21T05:02:34Z,N623FB,"33.686554,-112.078873",1700,43,84
1755752556,2025-08-21T05:02:36Z,N623FB,"33.6866,-112.07843",1675,40,84
1755752558,2025-08-21T05:02:38Z,N623FB,"33.686642,-112.078003",1675,37,83
1755752560,2025-08-21T05:02:40Z,N623FB,"33.686691,-112.07753",1650,35,81
1755752562,2025-08-21T05:02:42Z,N623FB,"33.686737,-112.077141",1625,31,82
1755752565,2025-08-21T05:02:45Z,N623FB,"33.686783,-112.076744",1625,29,80
1755752567,2025-08-21T05:02:47Z,N623FB,"33.686829,-112.076355",1600,27,83
1755752569,2025-08-21T05:02:49Z,N623FB,"33.686874,-112.076019",1600,26,83
1755752572,2025-08-21T05:02:52Z,N623FB,"33.686874,-112.075768",1575,24,85
1755752574,2025-08-21T05:02:54Z,N623FB,"33.68692,-112.075516",1575,22,84
1755752576,2025-08-21T05:02:56Z,N623FB,"33.68692,-112.075233",1575,22,84
1755752578,2025-08-21T05:02:58Z,N623FB,"33.68692,-112.075012",1550,19,96
1755752580,2025-08-21T05:03:00Z,N623FB,"33.686874,-112.074799",1550,16,100
1755752584,2025-08-21T05:03:04Z,N623FB,"33.686829,-112.074448",1550,12,104
1755752590,2025-08-21T05:03:10Z,N623FB,"33.686749,-112.074181",0,5,118
1755752601,2025-08-21T05:03:21Z,N623FB,"33.686539,-112.074051",0,4,67
